movieId,title,genres,year,tag,era
33090,Mutant Aliens,Animation Comedy Sci-Fi,2001.0,,C
33124,Before the Fall (NaPolA - Elite für den Führer),Drama War,2004.0,,C
33126,"Frisco Kid, The",Comedy Western,1979.0,,N
33132,State Property 2,Action Crime Drama,2005.0,,C
33138,Palindromes,Adventure Comedy Drama,2004.0,,C
33145,"Lot Like Love, A",Comedy Drama Romance,2005.0,,C
33148,King's Ransom,Comedy Crime,2005.0,,C
33154,Enron: The Smartest Guys in the Room,Documentary,2005.0,"business, scandal, money",C
33158,xXx: State of the Union,Action Crime Thriller,2005.0,,C
33162,Kingdom of Heaven,Action Drama Romance War,2005.0,"Orlando Bloom, Eva Green, Liam Neeson, David Thewlis",C
33164,House of Wax,Horror Thriller,2005.0,,C
33166,Crash,Crime Drama,2004.0,racism,C
33171,Mysterious Skin,Drama Mystery,2004.0,,C
33188,Mischief,Comedy Romance,1985.0,,N
33201,Between Your Legs (Entre las piernas),Drama Mystery Romance Thriller,1999.0,,B
33237,San Francisco,Drama Musical Romance,1936.0,,G
33294,Vampire Hunter D,Animation Fantasy Horror,1985.0,,N
33310,"Common Thread, A (a.k.a. Sequins) (Brodeuses)",Drama Romance,2004.0,,C
33312,"Cocoanuts, The",Comedy Musical,1929.0,,S
33421,Dear Wendy,Drama,2005.0,,C
33435,Los Angeles Plays Itself,Documentary,2003.0,,C
33437,Unleashed (Danny the Dog),Action Crime Drama Thriller,2005.0,,C
33493,Star Wars: Episode III - Revenge of the Sith,Action Adventure Sci-Fi,2005.0,"space opera, space",C
33495,Kicking & Screaming,Comedy,2005.0,,C
33499,Monster-in-Law,Comedy Romance,2005.0,,C
33558,"Snow Walker, The",Adventure Drama,2003.0,,C
33564,Divorce - Italian Style (Divorzio all'italiana),Comedy,1961.0,,G
33615,Madagascar,Adventure Animation Children Comedy,2005.0,,C
33629,Airborne,Adventure Comedy,1993.0,,B
33639,Mad Hot Ballroom,Children Documentary,2005.0,,C
33644,Dominion: Prequel to the Exorcist,Horror Thriller,2005.0,,C
33646,"Longest Yard, The",Comedy Drama,2005.0,,C
33649,Saving Face,Comedy Drama Romance,2004.0,,C
33660,Cinderella Man,Drama Romance,2005.0,"boxing, boksdrama",C
33669,"Sisterhood of the Traveling Pants, The",Adventure Comedy Drama,2005.0,,C
33672,Lords of Dogtown,Action Comedy Drama,2005.0,,C
33677,Rock School,Documentary,2005.0,,C
33679,Mr. & Mrs. Smith,Action Adventure Comedy Romance,2005.0,,C
33681,"Adventures of Sharkboy and Lavagirl 3-D, The",Action Adventure Children Fantasy,2005.0,,C
33683,High Tension (Haute tension) (Switchblade Romance),Horror Thriller,2003.0,,C
33725,It's All Gone Pete Tong,Comedy Drama Musical,2004.0,,C
33779,Eddie Izzard: Dress to Kill,Comedy,1999.0,,B
33781,Quo Vadis,Drama Romance,1951.0,,G
33794,Batman Begins,Action Crime IMAX,2005.0,,C
33801,Godzilla: Final Wars (Gojira: Fainaru uôzu),Action Adventure Fantasy Sci-Fi,2004.0,,C
33815,"Perfect Man, The",Comedy Drama Romance,2005.0,,C
33826,Saint Ralph,Comedy Drama,2004.0,,C
33830,Herbie: Fully Loaded,Adventure Comedy Romance,2005.0,,C
33834,Land of the Dead,Action Horror Thriller,2005.0,,C
33836,Bewitched,Comedy Fantasy Romance,2005.0,,C
33838,Rize,Documentary,2005.0,,C
33880,Me and You and Everyone We Know,Comedy Drama,2005.0,,C
33893,"Perfect Crime, The (Crimen Ferpecto) (Ferpect Crime)",Comedy Crime Thriller,2004.0,,C
33896,3 Extremes (Three... Extremes) (Saam gaang yi),Horror,2004.0,,C
33903,"Edukators, The (Die Fetten Jahre sind vorbei)",Comedy Crime Drama Romance,2004.0,,C
33966,Cop and ½,Comedy,1993.0,,B
34018,At the Circus,Comedy Musical,1939.0,,G
34048,War of the Worlds,Action Adventure Sci-Fi Thriller,2005.0,,C
34072,"March of the Penguins (Marche de l'empereur, La)",Documentary,2005.0,,C
34129,Rebound,Comedy,2005.0,,C
34143,Dark Water,Drama Horror Thriller,2005.0,,C
34148,"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De)",Drama,2005.0,,C
34150,Fantastic Four,Action Adventure Sci-Fi,2005.0,"Chris Evans, comic book, sexy female scientist, heroine in tight suit, superhero, Jessica Alba",C
34153,Murderball,Documentary,2005.0,,C
34162,Wedding Crashers,Comedy Romance,2005.0,stiller,C
34164,Happy Endings,Comedy Drama,2005.0,,C
34271,Hustle & Flow,Crime Drama,2005.0,hip hop,C
34292,Hardware,Action Horror Sci-Fi,1990.0,,B
34312,"Calcium Kid, The",Comedy,2004.0,,C
34319,"Island, The",Action Sci-Fi Thriller,2005.0,,C
34321,Bad News Bears,Children Comedy,2005.0,,C
34323,"Devil's Rejects, The",Action Crime Horror,2005.0,Rob Zombie,C
34326,Last Days,Drama,2005.0,,C
34330,November,Drama Mystery,2004.0,,C
34332,Sky High,Action Adventure Children Comedy,2005.0,,C
34334,Stealth,Action Adventure Sci-Fi Thriller,2005.0,,C
34336,Must Love Dogs,Comedy Romance,2005.0,,C
34338,"Aristocrats, The",Comedy Documentary,2005.0,,C
34359,Georgy Girl,Comedy,1966.0,pregnancy,G
34397,"Order, The",Action Adventure Drama Thriller,2001.0,,C
34405,Serenity,Action Adventure Sci-Fi,2005.0,"Firefly, predictable",C
34437,Broken Flowers,Comedy Drama,2005.0,In Netflix queue,C
34450,Miracles - Mr. Canton and Lady Rose,Action Comedy Crime Drama,1989.0,,N
34482,"Browning Version, The",Drama,1951.0,In Netflix queue,G
34520,"Dukes of Hazzard, The",Action Adventure Comedy,2005.0,,C
34523,The Chumscrubber,Comedy Drama,2005.0,,C
34528,Junebug,Comedy Drama,2005.0,pregnancy,C
34530,Deuce Bigalow: European Gigolo,Comedy,2005.0,,C
34532,"Skeleton Key, The",Drama Horror Mystery Thriller,2005.0,,C
34534,Four Brothers,Action Crime Drama,2005.0,,C
34536,The Great Raid,Action Drama War,2005.0,,C
34540,Pretty Persuasion,Comedy Drama,2005.0,,C
34542,Grizzly Man,Documentary,2005.0,"Animal movie, bears",C
34800,Private Resort,Comedy,1985.0,,N
34811,Pusher II: With Blood on My Hands,Action Crime Drama Thriller,2004.0,,C
35015,Duma,Adventure Drama,2005.0,"Animal movie, In Netflix queue",C
35347,Animal Farm,Animation Drama,1954.0,,G
35807,"Teahouse of the August Moon, The",Comedy,1956.0,,G
35836,"40-Year-Old Virgin, The",Comedy Romance,2005.0,"hilarious, steve carell, BEST PICTURE, classic",C
35957,Red Eye,Horror Thriller,2005.0,,C
36276,Hidden (a.k.a. Cache) (Caché),Drama Mystery Thriller,2005.0,,C
36289,Asterix & Obelix vs. Caesar (Astérix et Obélix contre César),Adventure Children Comedy Fantasy,1999.0,,B
36363,Kin-Dza-Dza!,Comedy Drama Sci-Fi,1986.0,,N
36397,Valiant,Adventure Animation Children Comedy Fantasy War,2005.0,,C
36401,"Brothers Grimm, The",Comedy Fantasy Horror Thriller,2005.0,,C
36477,"Baxter, The",Comedy Drama Romance,2005.0,,C
36509,"Cave, The",Action Adventure Horror Mystery Sci-Fi Thriller,2005.0,,C
36517,"Constant Gardener, The",Drama Thriller,2005.0,"business, Africa, politics",C
36519,Transporter 2,Action Crime Thriller,2005.0,,C
36525,Just Like Heaven,Comedy Fantasy Romance,2005.0,,C
36527,Proof,Drama,2005.0,mathematics,C
36529,Lord of War,Action Crime Drama Thriller War,2005.0,wapendrama,C
36533,Cry_Wolf (a.k.a. Cry Wolf),Drama Horror Mystery Thriller,2005.0,,C
36535,Everything Is Illuminated,Comedy Drama,2005.0,In Netflix queue,C
36537,Thumbsucker,Comedy Drama,2005.0,,C
36708,Family Guy Presents Stewie Griffin: The Untold Story,Adventure Animation Comedy,2005.0,,C
36850,Police Story 2 (Ging chaat goo si juk jaap),Action Comedy Crime Thriller,1988.0,,N
36931,New Police Story (Xin jing cha gu shi),Action Crime Drama,2004.0,,C
37211,Go West,Comedy Musical Western,1940.0,,G
37240,Why We Fight,Documentary,2005.0,In Netflix queue,C
37380,Doom,Action Horror Sci-Fi,2005.0,,C
37382,Domino,Crime Drama Thriller,2005.0,,C
37384,Waiting...,Comedy,2005.0,restaurant,C
37386,Aeon Flux,Action Sci-Fi,2005.0,,C
37444,Frankenstein 90,Comedy Horror Romance,1984.0,,N
37475,"Unfinished Life, An",Drama,2005.0,,C
37477,"Man, The",Action Comedy Crime,2005.0,,C
37495,Survive Style 5+,Fantasy Mystery Romance Thriller,2004.0,,C
37545,Woyzeck,Drama,1979.0,,N
37720,"Exorcism of Emily Rose, The",Crime Drama Horror Thriller,2005.0,,C
37727,Flightplan,Action Drama Thriller,2005.0,,C
37729,Corpse Bride,Animation Comedy Fantasy Musical Romance,2005.0,"Tim Burton, visually appealing, 06 Oscar Nominated Best Movie - Animation, helena bonham carter, gothic, Johnny Depp, animation",C
37731,Green Street Hooligans (a.k.a. Hooligans),Crime Drama,2005.0,,C
37733,"History of Violence, A",Action Crime Drama Thriller,2005.0,In Netflix queue,C
37736,Oliver Twist,Drama,2005.0,Dickens,C
37739,"Greatest Game Ever Played, The",Drama,2005.0,,C
37741,Capote,Crime Drama,2005.0,Truman Capote,C
37830,Final Fantasy VII: Advent Children,Action Adventure Animation Fantasy Sci-Fi,2004.0,,C
37844,Roll Bounce,Comedy Drama Romance,2005.0,,C
37853,Into the Blue,Action Adventure Crime Thriller,2005.0,,C
37857,MirrorMask,Adventure Children Drama Fantasy,2005.0,,C
38038,Wallace & Gromit in The Curse of the Were-Rabbit,Adventure Animation Children Comedy,2005.0,"Aardman, 06 Oscar Nominated Best Movie - Animation",C
38061,Kiss Kiss Bang Bang,Comedy Crime Mystery Thriller,2005.0,"black comedy, fast-paced dialogue, Robert Downey Jr., good dialogue, In Netflix queue, witty, clever",C
38095,"Bittersweet Life, A (Dalkomhan insaeng)",Action Crime Drama,2005.0,,C
38159,"Short Film About Love, A (Krótki film o milosci)",Drama Romance,1988.0,,N
38164,"All This, and Heaven Too",Drama Romance,1940.0,,G
38198,Darwin's Nightmare,Documentary,2004.0,,C
38294,Beowulf & Grendel,Action Adventure Drama Fantasy,2005.0,,C
38304,No Direction Home: Bob Dylan,Documentary,2005.0,,C
38388,Goal! The Dream Begins (Goal!),Drama,2005.0,,C
38583,"Wraith, The",Action Horror Sci-Fi Thriller,1986.0,,N
38798,In Her Shoes,Comedy Drama,2005.0,sisters,C
38886,"Squid and the Whale, The",Comedy Drama,2005.0,divorce,C
38992,Two for the Money,Drama,2005.0,,C
39183,Brokeback Mountain,Drama Romance,2005.0,,C
39231,Elizabethtown,Comedy Drama Romance,2005.0,,C
39234,North Country,Drama,2005.0,"courtroom drama, In Netflix queue",C
39292,"Good Night, and Good Luck.",Crime Drama,2005.0,"Morrow, McCarthy hearings, journalism, In Netflix queue",C
39307,Dreamer: Inspired by a True Story,Children Drama,2005.0,,C
39381,"Proposition, The",Crime Drama Western,2005.0,,C
39400,"Fog, The",Action Horror Mystery Thriller,2005.0,,C
39414,Shopgirl,Comedy Drama Romance,2005.0,,C
39427,Stay,Thriller,2005.0,,C
39435,"Legend of Zorro, The",Action Adventure Drama Western,2005.0,,C
39444,"Weather Man, The",Comedy Drama,2005.0,,C
39446,Saw II,Horror Thriller,2005.0,,C
39449,Prime,Comedy Drama Romance,2005.0,,C
39516,Don't Move (Non ti muovere),Drama,2004.0,,C
39715,American Pie Presents: Band Camp (American Pie 4: Band Camp),Comedy,2005.0,,C
39801,"Great Yokai War, The (Yôkai daisensô)",Adventure Comedy Fantasy Horror,2005.0,,C
39869,Manderlay,Drama,2005.0,,C
40148,Revolver,Crime Drama Thriller,2005.0,,C
40278,Jarhead,Action Drama War,2005.0,"Jake Gyllenhaal, Modern war",C
40339,Chicken Little,Action Adventure Animation Children Comedy Sci-Fi,2005.0,,C
40412,Dead Man's Shoes,Crime Thriller,2004.0,,C
40414,Joyeux Noël (Merry Christmas),Drama War,2005.0,,C
40478,Night of the Lepus,Horror Sci-Fi Thriller,1972.0,,N
40491,"Match Factory Girl, The (Tulitikkutehtaan tyttö)",Comedy Drama,1990.0,depression,B
40578,Sword of the Beast (Kedamono no ken),Action Drama,1965.0,,G
40581,Just Friends,Comedy Romance,2005.0,,C
40583,Syriana,Drama Thriller,2005.0,In Netflix queue,C
40597,One-Way Ticket to Mombasa (Menolippu Mombasaan),Comedy Drama,2002.0,,C
40614,Derailed,Drama Thriller,2005.0,,C
40617,Creep,Horror Thriller,2004.0,,C
40629,Pride & Prejudice,Drama Romance,2005.0,In Netflix queue,C
40697,Babylon 5,Sci-Fi,,,
40723,Wolf Creek,Crime Horror Thriller,2005.0,,C
40732,"Descent, The",Adventure Drama Horror Thriller,2005.0,,C
40815,Harry Potter and the Goblet of Fire,Adventure Fantasy Thriller IMAX,2005.0,"Wizards, Magic",C
40819,Walk the Line,Drama Musical Romance,2005.0,Johnny Cash,C
40826,Rent,Drama Musical Romance,2005.0,,C
40851,Zathura,Action Adventure Children Fantasy,2005.0,,C
40870,C.R.A.Z.Y.,Drama,2005.0,,C
40946,Sarah Silverman: Jesus Is Magic,Comedy Musical,2005.0,,C
40955,Breakfast on Pluto,Comedy Drama,2005.0,transvestite,C
40959,"Ice Harvest, The",Action Comedy Crime Thriller,2005.0,,C
40962,"Yours, Mine and Ours",Comedy Romance,2005.0,,C
40966,"Libertine, The",Drama,2004.0,,C
41014,"Bird with the Crystal Plumage, The (Uccello dalle piume di cristallo, L')",Crime Horror Mystery Thriller,1970.0,,N
41285,Match Point,Crime Drama Romance,2005.0,,C
41527,Paradise Now,Crime Drama Thriller War,2005.0,,C
41566,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The",Adventure Children Fantasy,2005.0,C.S. Lewis,C
41569,King Kong,Action Adventure Drama Fantasy Thriller,2005.0,big budget,C
41571,Memoirs of a Geisha,Drama Romance,2005.0,,C
41573,"Family Stone, The",Comedy Drama Romance,2005.0,,C
41617,Havoc,Crime Drama Romance,2005.0,,C
41627,Samurai Rebellion (Jôi-uchi: Hairyô tsuma shimatsu),Action Drama,1967.0,,G
41712,"Room for Romeo Brass, A",Comedy Drama,1999.0,,B
41716,"Matador, The",Comedy Drama Thriller,2005.0,,C
41724,Wal-Mart: The High Cost of Low Price,Documentary,2005.0,,C
41769,Mozart and the Whale,Comedy Drama Romance,2005.0,,C
41828,Don't Look Now: We're Being Shot At (La grande vadrouille),Comedy War,1966.0,,G
41863,"Three Burials of Melquiades Estrada, The",Adventure Crime Drama,2006.0,,C
41997,Munich,Action Crime Drama Thriller,2005.0,In Netflix queue,C
42002,"Producers, The",Comedy Musical,2005.0,In Netflix queue,C
42004,Transamerica,Adventure Comedy Drama,2005.0,,C
42007,Rumor Has It...,Comedy Drama Romance,2005.0,,C
42009,Cheaper by the Dozen 2,Adventure Comedy,2005.0,,C
42011,Fun with Dick and Jane,Comedy Crime,2005.0,,C
42013,"Ringer, The",Comedy,2005.0,,C
42015,Casanova,Action Adventure Comedy Drama Romance,2005.0,,C
42018,Mrs. Henderson Presents,Comedy Drama,2005.0,,C
42176,"Ear, The (Ucho)",Drama Thriller,1970.0,,N
42191,Luxo Jr.,Animation Children,1986.0,,N
42285,"Dentist, The",Horror Thriller,1996.0,,B
42418,"New World, The",Adventure Drama Romance,2005.0,,C
42422,Voices of a Distant Star (Hoshi no koe),Animation Drama Romance Sci-Fi,2003.0,love,C
42556,7 Faces of Dr. Lao,Fantasy Mystery Western,1964.0,,G
42559,Samurai Assassin (Samurai),Action Adventure Drama,1965.0,,G
42602,"Boys of Baraka, The",Documentary,2005.0,,C
42632,Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi),Crime Drama Mystery Thriller,2005.0,brutality,C
42638,Grand Theft Parsons,Comedy Drama,2003.0,,C
42718,District 13 (Banlieue 13),Action Crime Sci-Fi,2004.0,,C
42723,Hostel,Horror,2005.0,,C
42725,Grandma's Boy,Comedy,2006.0,,C
42728,Tristan & Isolde,Drama Romance,2006.0,,C
42730,Glory Road,Drama,2006.0,,C
42732,Last Holiday,Comedy,2006.0,,C
42734,Hoodwinked!,Animation Children Comedy,2005.0,,C
42738,Underworld: Evolution,Action Fantasy Horror,2006.0,,C
42740,Looking for Comedy in the Muslim World,Comedy,2005.0,In Netflix queue,C
42761,Casper Meets Wendy,Adventure Children Comedy Fantasy,1998.0,,B
42943,Revolution,Adventure Drama War,1985.0,,N
42946,Project A ('A' gai waak),Action Comedy,1983.0,,N
43289,"Bird People in China, The (Chûgoku no chôjin)",Adventure Comedy Drama Fantasy,1998.0,,B
43333,Water,Drama Romance,2005.0,,C
43376,Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage),Drama War,2005.0,,C
43396,"World's Fastest Indian, The",Drama,2005.0,,C
43419,Bandidas,Action Comedy Crime Western,2006.0,,C
43460,Tristram Shandy: A Cock and Bull Story,Comedy Drama,2005.0,,C
43549,Helter Skelter,Action Crime Drama Horror,2004.0,,C
43556,Annapolis,Drama,2006.0,,C
43558,Big Momma's House 2,Action Comedy Crime,2006.0,,C
43560,Nanny McPhee,Children Comedy Fantasy,2005.0,,C
43677,"Tuskegee Airmen, The",Drama War,1995.0,,B
43679,Final Destination 3,Horror Mystery Thriller,2006.0,,C
43684,Something New,Comedy Drama Romance,2006.0,,C
43708,Block Party (a.k.a. Dave Chappelle's Block Party),Comedy Documentary,2005.0,,C
43744,Imagine Me & You,Comedy Drama Romance,2005.0,,C
43836,"Pink Panther, The",Adventure Comedy Crime,2006.0,,C
43869,Curious George,Adventure Animation Children Comedy,2006.0,,C
43871,Firewall,Crime Drama Thriller,2006.0,,C
43904,When a Stranger Calls,Horror Thriller,2006.0,,C
43908,London,Drama,2005.0,,C
43912,Freedomland,Crime Drama,2006.0,,C
43914,Winter Passing,Drama,2005.0,,C
43917,Eight Below,Action Adventure Drama Romance,2006.0,,C
43919,Date Movie,Comedy Romance,2006.0,,C
43921,Running Scared,Action Crime Thriller,2006.0,,C
43928,Ultraviolet,Action Fantasy Sci-Fi Thriller,2006.0,,C
43930,Just My Luck,Comedy Romance,2006.0,,C
43932,Pulse,Action Drama Fantasy Horror Mystery Sci-Fi Thriller,2006.0,,C
43936,16 Blocks,Crime Thriller,2006.0,,C
44004,Failure to Launch,Comedy Romance,2006.0,,C
44020,Ultimate Avengers,Action Animation Children Sci-Fi,2006.0,,C
44022,Ice Age 2: The Meltdown,Adventure Animation Children Comedy,2006.0,,C
44189,Ask the Dust,Drama Romance,2006.0,,C
44191,V for Vendetta,Action Sci-Fi Thriller IMAX,2006.0,,C
44193,She's the Man,Comedy Romance,2006.0,,C
44195,Thank You for Smoking,Comedy Drama,2006.0,,C
44197,Find Me Guilty,Comedy Crime Drama,2006.0,,C
44199,Inside Man,Crime Drama Thriller,2006.0,,C
44204,Tsotsi,Crime Drama,2005.0,,C
44225,Aquamarine,Children Comedy Fantasy,2006.0,,C
44238,Leprechaun 2,Comedy Fantasy Horror,1994.0,,B
44241,Leprechaun 3,Comedy Fantasy Horror,1995.0,,B
44243,Leprechaun 4: In Space,Comedy Fantasy Horror Sci-Fi,1997.0,,B
44301,Lights in the Dusk (Laitakaupungin valot),Crime Drama,2006.0,,C
44397,"Hills Have Eyes, The",Drama Horror Thriller,2006.0,,C
44399,"Shaggy Dog, The",Adventure Children Comedy Fantasy,2006.0,,C
44511,Unknown White Male,Documentary,2005.0,,C
44555,"Lives of Others, The (Das leben der Anderen)",Drama Romance Thriller,2006.0,,C
44597,Youth of the Beast (Yaju no seishun),Action Crime Mystery,1963.0,,G
44613,Take the Lead,Drama,2006.0,,C
44633,"Devil and Daniel Johnston, The",Documentary,2005.0,,C
44657,Mouchette,Drama,1967.0,,G
44665,Lucky Number Slevin,Crime Drama Mystery,2006.0,twist ending,C
44694,Volver,Comedy Drama,2006.0,,C
44709,Akeelah and the Bee,Drama,2006.0,,C
44719,Brainstorm,Drama,2001.0,,C
44731,Stay Alive,Horror Sci-Fi Thriller,2006.0,,C
44759,Basic Instinct 2,Crime Drama Mystery Thriller,2006.0,,C
44761,Brick,Crime Drama Film-Noir Mystery,2005.0,,C
44773,"Dead Hate the Living!, The",Comedy Horror,2000.0,,C
44777,Evil Aliens,Comedy Horror Sci-Fi,2005.0,,C
44788,This Film Is Not Yet Rated,Documentary,2006.0,,C
44828,Slither,Comedy Horror Sci-Fi,2006.0,,C
44840,"Benchwarmers, The",Comedy,2006.0,,C
44849,Renaissance,Action Animation Film-Noir Sci-Fi Thriller,2006.0,,C
44851,Go for Zucker! (Alles auf Zucker!),Comedy,2004.0,,C
44864,Friends with Money,Comedy Drama Romance,2006.0,,C
44889,Reefer Madness: The Movie Musical,Comedy Drama Musical,2005.0,satire,C
44929,Candy,Drama Romance,2006.0,,C
44931,Secrets of a Soul (Geheimnisse einer Seele),Drama,1926.0,,S
44937,"Child, The (L'enfant)",Crime Drama,2005.0,,C
44943,9/11,Documentary,2002.0,,C
44972,Scary Movie 4,Comedy Horror,2006.0,,C
44974,Hard Candy,Drama Thriller,2005.0,,C
45028,"Prairie Home Companion, A",Comedy Drama Musical,2006.0,,C
45062,"Sentinel, The",Crime Drama Thriller,2006.0,,C
45074,"Wild, The",Adventure Animation Children Comedy Fantasy,2006.0,,C
45081,Silent Hill,Fantasy Horror Thriller,2006.0,,C
45106,American Dreamz,Comedy Drama,2006.0,,C
45175,Kinky Boots,Comedy Drama,2005.0,,C
45183,"Protector, The (a.k.a. Warrior King) (Tom yum goong)",Action Comedy Crime Thriller,2005.0,,C
45186,Mission: Impossible III,Action Adventure Thriller,2006.0,,C
45208,RV,Adventure Children Comedy,2006.0,,C
45210,United 93,Crime Drama,2006.0,,C
45221,Stick It,Comedy,2006.0,,C
45361,"American Haunting, An",Drama Horror Mystery Thriller,2005.0,,C
45382,Down in the Valley,Drama Romance,2005.0,,C
45431,Over the Hedge,Adventure Animation Children Comedy,2006.0,,C
45440,Art School Confidential,Comedy Drama,2006.0,,C
45442,Poseidon,Action Adventure Thriller IMAX,2006.0,,C
45447,"Da Vinci Code, The",Drama Mystery Thriller,2006.0,"conspiracy theory, treasure hunt, Tom Hanks, adventure, Paris, Audrey Tautou, Mystery",C
45499,X-Men: The Last Stand,Action Sci-Fi Thriller,2006.0,"Hugh Jackman, Halle Berry",C
45501,"Break-Up, The",Comedy Drama Romance,2006.0,,C
45503,Peaceful Warrior,Drama,2006.0,,C
45517,Cars,Animation Children Comedy,2006.0,,C
45635,"Notorious Bettie Page, The",Drama,2005.0,,C
45648,Game 6,Comedy Drama,2005.0,,C
45658,On a Clear Day,Drama,2005.0,,C
45662,"Omen, The",Horror Thriller,2006.0,,C
45666,Nacho Libre,Comedy,2006.0,,C
45668,"Lake House, The",Drama Fantasy Romance,2006.0,,C
45672,Click,Adventure Comedy Drama Fantasy Romance,2006.0,,C
45720,"Devil Wears Prada, The",Comedy Drama,2006.0,,C
45722,Pirates of the Caribbean: Dead Man's Chest,Action Adventure Fantasy,2006.0,,C
45726,"You, Me and Dupree",Comedy,2006.0,,C
45728,Clerks II,Comedy,2006.0,,C
45730,Lady in the Water,Drama Fantasy Mystery,2006.0,"disappointing, bad, fairy tale, M. Night Shyamalan, far fetched, Paul Giamatti, faerie tale",C
45732,My Super Ex-Girlfriend,Comedy Fantasy Romance,2006.0,,C
45880,Marie Antoinette,Drama Romance,2006.0,"cinematography, lyrical",C
45928,Who Killed the Electric Car?,Documentary,2006.0,,C
45950,"Inconvenient Truth, An",Documentary,2006.0,,C
45969,Career Opportunities,Comedy Romance,1991.0,,B
46062,High School Musical,Children Comedy Drama Musical Romance,2006.0,,C
46105,I Am a Sex Addict,Comedy Documentary Romance,2005.0,,C
46231,Stoned,Drama,2005.0,,C
46322,Jet Li's Fearless (Huo Yuan Jia),Action Drama,2006.0,,C
46335,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The)",Action Crime Drama Thriller,2006.0,,C
46337,Garfield: A Tail of Two Kitties,Animation Children Comedy,2006.0,,C
46347,Metal: A Headbanger's Journey,Documentary,2005.0,,C
46367,"Public Eye, The",Crime Thriller,1992.0,,B
46530,Superman Returns,Action Adventure Sci-Fi IMAX,2006.0,,C
46559,"Road to Guantanamo, The",Drama War,2006.0,,C
46572,Edmond,Drama Thriller,2005.0,,C
46574,"OH in Ohio, The",Comedy,2006.0,,C
46578,Little Miss Sunshine,Adventure Comedy Drama,2006.0,,C
46664,"Fallen Idol, The",Drama Mystery Thriller,1948.0,,G
46723,Babel,Drama Thriller,2006.0,"cate blanchett, multiple storylines, social commentary, Brad Pitt",C
46772,Strangers with Candy,Comedy,2005.0,,C
46850,Wordplay,Documentary,2006.0,,C
46855,Army of Shadows (L'armée des ombres),Action Drama Thriller War,1969.0,,G
46862,Orchestra Rehearsal (Prova d'orchestra),Drama,1978.0,,N
46865,Little Man,Comedy,2006.0,,C
46948,Monster House,Animation Children Fantasy Mystery,2006.0,,C
46965,Snakes on a Plane,Action Comedy Horror Thriller,2006.0,,C
46967,Scoop,Comedy Fantasy Mystery,2006.0,,C
46970,Talladega Nights: The Ballad of Ricky Bobby,Action Comedy,2006.0,,C
46972,Night at the Museum,Action Comedy Fantasy IMAX,2006.0,"Robin Williams, Ben Stiller",C
46974,World Trade Center,Drama,2006.0,,C
46976,Stranger than Fiction,Comedy Drama Fantasy Romance,2006.0,"Will Ferrell, modern fantasy, romance, Maggie Gyllenhaal, emma thompson, surreal",C
47044,Miami Vice,Action Crime Drama Thriller,2006.0,,C
47099,"Pursuit of Happyness, The",Drama,2006.0,,C
47122,John Tucker Must Die,Comedy Romance,2006.0,,C
47124,"Ant Bully, The",Adventure Animation Children Comedy Fantasy IMAX,2006.0,,C
47200,Crank,Action Thriller,2006.0,,C
47202,"Secret Life of Words, The",Drama Romance,2005.0,,C
47254,Chaos,Action Crime Drama Thriller,2005.0,,C
47261,"Night Listener, The",Fantasy Mystery Thriller,2006.0,,C
47382,Step Up,Drama Romance,2006.0,,C
47384,Zoom,Adventure Comedy Drama Fantasy,2006.0,,C
47404,Mind Game,Adventure Animation Comedy Fantasy Romance Sci-Fi,2004.0,,C
47423,Half Nelson,Drama,2006.0,,C
47446,"Moustache, La",Drama Mystery Thriller,2005.0,,C
47465,Tideland,Drama Fantasy Thriller,2005.0,,C
47491,Adam's Apples (Adams æbler),Comedy Drama,2005.0,,C
47516,Material Girls,Children Comedy Drama,2006.0,,C
47518,Accepted,Comedy,2006.0,,C
47538,Crime Busters,Action Adventure Comedy Crime,1977.0,,N
47566,Born to Kill,Crime Drama Film-Noir,1947.0,,G
47610,"Illusionist, The",Drama Fantasy Mystery Romance,2006.0,"costume drama, magic, Paul Giamatti, Edward Norton",C
47629,The Queen,Drama,2006.0,,C
47640,Beerfest,Comedy,2006.0,,C
47644,Invincible,Drama,2006.0,,C
47646,Idlewild,Crime Drama Musical,2006.0,,C
47721,"Red Balloon, The (Ballon rouge, Le)",Children Fantasy,1956.0,,G
47725,Angel-A,Comedy Drama Fantasy Romance,2005.0,,C
47736,"Chump at Oxford, A",Comedy,1940.0,,G
47774,"Icicle Thief, The (Ladri di saponette)",Comedy Fantasy,1989.0,,N
47793,"Puffy Chair, The",Drama Romance,2006.0,,C
47810,"Wicker Man, The",Horror Mystery Thriller,2006.0,,C
47894,"Wind That Shakes the Barley, The",Drama War,2006.0,,C
47937,Severance,Comedy Horror Thriller,2006.0,,C
47950,Hollywoodland,Crime Drama Mystery Thriller,2006.0,,C
47952,"Covenant, The",Action Horror Thriller,2006.0,,C
47970,"Last Kiss, The",Comedy Drama,2006.0,,C
47978,SherryBaby,Drama,2006.0,,C
47997,Idiocracy,Adventure Comedy Sci-Fi Thriller,2006.0,,C
